"Municípios, cluster, categoria, classe ABC e UF - BR todos",,,,,,
Tabela em formato longo: cada linha corresponde a um município classificado no universo analisado.,,,,,,
,,,,,,
Cluster,Código do município,Município,UF,Categoria,Classe ABC,Domicílios CNEFE
2,4119004,Pérola d'Oeste (PR),PR,demais municipios,C,4118
2,4121000,Querência do Norte (PR),PR,demais municipios,C,7233
2,4121257,Ramilândia (PR),PR,demais municipios,C,2662
2,4121406,Realeza (PR),PR,demais municipios,C,11099
2,4123303,Santa Cruz de Monte Castelo (PR),PR,demais municipios,C,5125
2,4123501,Santa Helena (PR),PR,demais municipios,B,14755
2,4123709,Santa Isabel do Ivaí (PR),PR,demais municipios,C,5292
2,4123808,Santa Izabel do Oeste (PR),PR,demais municipios,C,7459
2,4123824,Santa Lúcia (PR),PR,demais municipios,C,2376
2,4123956,Santa Mônica (PR),PR,demais municipios,C,2132
2,4124020,Santa Tereza do Oeste (PR),PR,demais municipios,C,6821
2,4124053,Santa Terezinha de Itaipu (PR),PR,demais municipios,C,11366
2,4126355,Serranópolis do Iguaçu (PR),PR,demais municipios,C,3034
2,4125357,São Jorge do Patrocínio (PR),PR,demais municipios,C,4264
2,4125456,São José das Palmeiras (PR),PR,demais municipios,C,2399
2,4125704,São Miguel do Iguaçu (PR),PR,demais municipios,B,15214
2,4125753,São Pedro do Iguaçu (PR),PR,demais municipios,C,3739
2,4125902,São Pedro do Paraná (PR),PR,demais municipios,C,2073
2,4126900,Tapira (PR),PR,demais municipios,C,3877
2,4127304,Terra Rica (PR),PR,demais municipios,C,8886
2,4127403,Terra Roxa (PR),PR,demais municipios,C,10505
2,4127957,Tupãssi (PR),PR,demais municipios,C,4494
2,4128559,Vera Cruz do Oeste (PR),PR,demais municipios,C,5530
2,4128807,Xambrê (PR),PR,demais municipios,C,3876
2,1100015,Alta Floresta D'Oeste (RO),RO,demais municipios,B,15190
2,1100379,Alto Alegre dos Parecis (RO),RO,demais municipios,C,7869
2,1100403,Alto Paraíso (RO),RO,demais municipios,B,12490
2,1100346,Alvorada D'Oeste (RO),RO,demais municipios,C,8572
2,1100452,Buritis (RO),RO,demais municipios,B,18122
2,1100031,Cabixi (RO),RO,demais municipios,C,4369
2,1100601,Cacaulândia (RO),RO,demais municipios,C,3480
2,1100700,Campo Novo de Rondônia (RO),RO,demais municipios,C,7495
2,1100908,Castanheiras (RO),RO,demais municipios,C,2724
2,1100056,Cerejeiras (RO),RO,demais municipios,C,9178
2,1100924,Chupinguaia (RO),RO,demais municipios,C,5996
2,1100064,Colorado do Oeste (RO),RO,demais municipios,C,11449
2,1100072,Corumbiara (RO),RO,demais municipios,C,6545
2,1100080,Costa Marques (RO),RO,demais municipios,C,8013
2,1100940,Cujubim (RO),RO,demais municipios,C,10674
2,1100098,Espigão D'Oeste (RO),RO,demais municipios,B,17412
2,1101005,Governador Jorge Teixeira (RO),RO,demais municipios,C,6758
2,1100106,Guajará-Mirim (RO),RO,demais municipios,B,19955
2,1101104,Itapuã do Oeste (RO),RO,demais municipios,C,5434
2,1100130,Machadinho D'Oeste (RO),RO,demais municipios,A,23282
2,1101203,Ministro Andreazza (RO),RO,demais municipios,C,5168
2,1101302,Mirante da Serra (RO),RO,demais municipios,C,7655
2,1101401,Monte Negro (RO),RO,demais municipios,C,8763
2,1100148,Nova Brasilândia D'Oeste (RO),RO,demais municipios,B,12620
2,1100338,Nova Mamoré (RO),RO,demais municipios,B,17960
2,1101435,Nova União (RO),RO,demais municipios,C,4958
2,1100502,Novo Horizonte do Oeste (RO),RO,demais municipios,C,6389
2,1100155,Ouro Preto do Oeste (RO),RO,demais municipios,A,21939
2,1101450,Parecis (RO),RO,demais municipios,C,3600
2,1100189,Pimenta Bueno (RO),RO,demais municipios,A,21088
2,1101468,Pimenteiras do Oeste (RO),RO,demais municipios,C,1693
2,1100254,Presidente Médici (RO),RO,demais municipios,B,13480
2,1101476,Primavera de Rondônia (RO),RO,demais municipios,C,2198
2,1100262,Rio Crespo (RO),RO,demais municipios,C,2522
2,1100288,Rolim de Moura (RO),RO,demais municipios,A,32308
2,1100296,Santa Luzia D'Oeste (RO),RO,demais municipios,C,5451
2,1101500,Seringueiras (RO),RO,demais municipios,C,7542
2,1101484,São Felipe D'Oeste (RO),RO,demais municipios,C,3600
2,1101492,São Francisco do Guaporé (RO),RO,demais municipios,C,10976
2,1100320,São Miguel do Guaporé (RO),RO,demais municipios,B,14695
2,1101559,Teixeirópolis (RO),RO,demais municipios,C,3107
2,1101609,Theobroma (RO),RO,demais municipios,C,7191
2,1101708,Urupá (RO),RO,demais municipios,C,7206
2,1101757,Vale do Anari (RO),RO,demais municipios,C,6049
2,1101807,Vale do Paraíso (RO),RO,demais municipios,C,5005
2,1400233,Caroebe (RR),RR,demais municipios,C,5370
2,1400282,Iracema (RR),RR,demais municipios,C,4557
2,1400506,São João da Baliza (RR),RR,demais municipios,C,3733
2,1400605,São Luiz (RR),RR,demais municipios,C,3590
2,4301875,Barra do Quaraí (RS),RS,demais municipios,C,2291
2,3502606,Aparecida d'Oeste (SP),SP,demais municipios,C,2872
2,3504206,Auriflama (SP),SP,demais municipios,C,8503
2,3506201,Bento de Abreu (SP),SP,demais municipios,C,1396
2,3509106,Caiuá (SP),SP,demais municipios,C,3377
2,3511003,Castilho (SP),SP,demais municipios,B,14622
2,3514205,Dolcinópolis (SP),SP,demais municipios,C,1439
2,3515350,Euclides da Cunha Paulista (SP),SP,demais municipios,C,5091
2,3516804,Gastão Vidigal (SP),SP,demais municipios,C,2332
2,3516903,General Salgado (SP),SP,demais municipios,C,6452
2,3518008,Guarani d'Oeste (SP),SP,demais municipios,C,1373
2,3517802,Guaraçaí (SP),SP,demais municipios,C,5345
2,3518909,Guzolândia (SP),SP,demais municipios,C,2677
2,3520707,Indiaporã (SP),SP,demais municipios,C,3300
2,3521606,Irapuru (SP),SP,demais municipios,C,3679
2,3523008,Itapura (SP),SP,demais municipios,C,2725
2,3526001,Junqueirópolis (SP),SP,demais municipios,C,10672
2,3526506,Lavínia (SP),SP,demais municipios,C,3565
2,3527256,Lourdes (SP),SP,demais municipios,C,1194
2,3528304,Magda (SP),SP,demais municipios,C,2010
2,3528700,Marabá Paulista (SP),SP,demais municipios,C,2656
2,3529658,Mesópolis (SP),SP,demais municipios,C,1211
2,3530003,Mira Estrela (SP),SP,demais municipios,C,3047
2,3530102,Mirandópolis (SP),SP,demais municipios,B,17220
2,3531605,Monte Castelo (SP),SP,demais municipios,C,2636
2,3533106,Nova Guataporanga (SP),SP,demais municipios,C,1348
2,3533205,Nova Independência (SP),SP,demais municipios,C,2409
2,3533304,Nova Luzitânia (SP),SP,demais municipios,C,1971
2,3534203,Orindiúva (SP),SP,demais municipios,C,3238
2,3534807,Ouro Verde (SP),SP,demais municipios,C,4532
2,3534757,Ouroeste (SP),SP,demais municipios,C,6040
2,3534906,Pacaembu (SP),SP,demais municipios,C,6409
2,3535002,Palestina (SP),SP,demais municipios,C,6989
2,3535408,Panorama (SP),SP,demais municipios,C,9395
2,3535903,Paranapuã (SP),SP,demais municipios,C,2266
2,3536406,Paulicéia (SP),SP,demais municipios,C,6500
2,3536604,Paulo de Faria (SP),SP,demais municipios,C,4352
2,3537404,Pereira Barreto (SP),SP,demais municipios,B,14460
2,3540259,Pontalinda (SP),SP,demais municipios,C,2448
2,3540408,Populina (SP),SP,demais municipios,C,2805
2,3541307,Presidente Epitácio (SP),SP,demais municipios,A,23632
2,3543238,Ribeirão dos Índios (SP),SP,demais municipios,C,1325
2,3544202,Riolândia (SP),SP,demais municipios,C,4622
2,3544251,Rosana (SP),SP,demais municipios,C,11262
2,3545704,Santa Albertina (SP),SP,demais municipios,C,4320
2,3546108,Santa Clara d'Oeste (SP),SP,demais municipios,C,2406
2,3547106,Santa Mercedes (SP),SP,demais municipios,C,1912
2,3548054,Santo Antônio do Aracanguá (SP),SP,demais municipios,C,6999
2,3552304,Sud Mennucci (SP),SP,demais municipios,C,4407
2,3552551,Suzanápolis (SP),SP,demais municipios,C,2283
2,3549201,São João das Duas Pontes (SP),SP,demais municipios,C,1503
2,3549250,São João de Iracema (SP),SP,demais municipios,C,1270
2,3549300,São João do Pau d'Alho (SP),SP,demais municipios,C,1554
2,3554904,Três Fronteiras (SP),SP,demais municipios,C,4416
2,3555109,Tupi Paulista (SP),SP,demais municipios,C,8981
2,3555802,Urânia (SP),SP,demais municipios,C,5412
2,3556107,Valentim Gentil (SP),SP,demais municipios,C,7497
2,3556305,Valparaíso (SP),SP,demais municipios,C,10527
2,3556958,Vitória Brasil (SP),SP,demais municipios,C,1047
2,1700251,Abreulândia (TO),TO,demais municipios,C,1794
2,1700301,Aguiarnópolis (TO),TO,demais municipios,C,2340
2,1700350,Aliança do Tocantins (TO),TO,demais municipios,C,3399
2,1700400,Almas (TO),TO,demais municipios,C,3915
2,1700707,Alvorada (TO),TO,demais municipios,C,4932
2,1701002,Ananás (TO),TO,demais municipios,C,5306
2,1701051,Angico (TO),TO,demais municipios,C,1821
2,1701101,Aparecida do Rio Negro (TO),TO,demais municipios,C,2989
2,1701309,Aragominas (TO),TO,demais municipios,C,3284
2,1701903,Araguacema (TO),TO,demais municipios,C,4525
2,1702158,Araguanã (TO),TO,demais municipios,C,2428
2,1702000,Araguaçu (TO),TO,demais municipios,C,5951
2,1702307,Arapoema (TO),TO,demais municipios,C,3236
2,1702406,Arraias (TO),TO,demais municipios,C,7343
2,1702703,Aurora do Tocantins (TO),TO,demais municipios,C,2393
2,1703008,Babaçulândia (TO),TO,demais municipios,C,5237
2,1703057,Bandeirantes do Tocantins (TO),TO,demais municipios,C,1926
2,1703073,Barra do Ouro (TO),TO,demais municipios,C,2283
2,1703107,Barrolândia (TO),TO,demais municipios,C,2933
2,1703206,Bernardo Sayão (TO),TO,demais municipios,C,3028
2,1703305,Bom Jesus do Tocantins (TO),TO,demais municipios,C,2175
2,1703602,Brasilândia do Tocantins (TO),TO,demais municipios,C,1177
2,1703701,Brejinho de Nazaré (TO),TO,demais municipios,C,3201
2,1703842,Campos Lindos (TO),TO,demais municipios,C,4279
2,1703867,Cariri do Tocantins (TO),TO,demais municipios,C,2383
2,1703883,Carmolândia (TO),TO,demais municipios,C,1162
2,1703909,Caseara (TO),TO,demais municipios,C,3400
2,1704105,Centenário (TO),TO,demais municipios,C,1602
2,1705102,Chapada da Natividade (TO),TO,demais municipios,C,1631
2,1704600,Chapada de Areia (TO),TO,demais municipios,C,1334
2,1716703,Colméia (TO),TO,demais municipios,C,5646
2,1705557,Combinado (TO),TO,demais municipios,C,3003
2,1705607,Conceição do Tocantins (TO),TO,demais municipios,C,2324
2,1706001,Couto Magalhães (TO),TO,demais municipios,C,3794
2,1706100,Cristalândia (TO),TO,demais municipios,C,4126
2,1706258,Crixás do Tocantins (TO),TO,demais municipios,C,1033
2,1706506,Darcinópolis (TO),TO,demais municipios,C,3648
2,1707108,Divinópolis do Tocantins (TO),TO,demais municipios,C,5031
2,1707207,Dois Irmãos do Tocantins (TO),TO,demais municipios,C,4823
2,1707306,Dueré (TO),TO,demais municipios,C,3584
2,1707652,Figueirópolis (TO),TO,demais municipios,C,3452
2,1707702,Filadélfia (TO),TO,demais municipios,C,4316
2,1708205,Formoso do Araguaia (TO),TO,demais municipios,C,11167
2,1707553,Fátima (TO),TO,demais municipios,C,2028
2,1708304,Goianorte (TO),TO,demais municipios,C,3354
2,1709005,Goiatins (TO),TO,demais municipios,C,6461
2,1709807,Ipueiras (TO),TO,demais municipios,C,1235
2,1710508,Itacajá (TO),TO,demais municipios,C,3905
2,1710904,Itapiratins (TO),TO,demais municipios,C,2587
2,1711100,Itaporã do Tocantins (TO),TO,demais municipios,C,1691
2,1711506,Jaú do Tocantins (TO),TO,demais municipios,C,2781
2,1711803,Juarina (TO),TO,demais municipios,C,1641
2,1711902,Lagoa da Confusão (TO),TO,demais municipios,C,7628
2,1711951,Lagoa do Tocantins (TO),TO,demais municipios,C,1774
2,1712009,Lajeado (TO),TO,demais municipios,C,2425
2,1712157,Lavandeira (TO),TO,demais municipios,C,1321
2,1712405,Lizarda (TO),TO,demais municipios,C,1912
2,1712454,Luzinópolis (TO),TO,demais municipios,C,1444
2,1712504,Marianópolis do Tocantins (TO),TO,demais municipios,C,3062
2,1712702,Mateiros (TO),TO,demais municipios,C,1579
2,1713304,Miranorte (TO),TO,demais municipios,C,6718
2,1713700,Monte Santo do Tocantins (TO),TO,demais municipios,C,1847
2,1713601,Monte do Carmo (TO),TO,demais municipios,C,3986
2,1713957,Muricilândia (TO),TO,demais municipios,C,1909
2,1714203,Natividade (TO),TO,demais municipios,C,4965
2,1714302,Nazaré (TO),TO,demais municipios,C,2327
2,1714880,Nova Olinda (TO),TO,demais municipios,C,6859
2,1715002,Nova Rosalândia (TO),TO,demais municipios,C,1824
2,1715101,Novo Acordo (TO),TO,demais municipios,C,2421
2,1715150,Novo Alegre (TO),TO,demais municipios,C,1265
2,1715259,Novo Jardim (TO),TO,demais municipios,C,1315
2,1715507,Oliveira de Fátima (TO),TO,demais municipios,C,750
2,1715705,Palmeirante (TO),TO,demais municipios,C,3879
2,1713809,Palmeiras do Tocantins (TO),TO,demais municipios,C,3191
2,1715754,Palmeirópolis (TO),TO,demais municipios,C,5146
2,1716208,Paranã (TO),TO,demais municipios,C,8185
2,1716307,Pau D'Arco (TO),TO,demais municipios,C,2717
2,1716505,Pedro Afonso (TO),TO,demais municipios,C,7536
2,1716604,Peixe (TO),TO,demais municipios,C,6940
2,1716653,Pequizeiro (TO),TO,demais municipios,C,3378
2,1717008,Pindorama do Tocantins (TO),TO,demais municipios,C,3151
2,1717206,Piraquê (TO),TO,demais municipios,C,1782
2,1717503,Pium (TO),TO,demais municipios,C,4573
2,1717800,Ponte Alta do Bom Jesus (TO),TO,demais municipios,C,3116
2,1717909,Ponte Alta do Tocantins (TO),TO,demais municipios,C,5020
2,1718006,Porto Alegre do Tocantins (TO),TO,demais municipios,C,1527
2,1718402,Presidente Kennedy (TO),TO,demais municipios,C,1729
2,1718451,Pugmil (TO),TO,demais municipios,C,1419
2,1718501,Recursolândia (TO),TO,demais municipios,C,1994
2,1718550,Riachinho (TO),TO,demais municipios,C,2362
2,1718758,Rio Sono (TO),TO,demais municipios,C,4397
2,1718659,Rio da Conceição (TO),TO,demais municipios,C,1050
2,1718709,Rio dos Bois (TO),TO,demais municipios,C,1559
2,1718840,Sandolândia (TO),TO,demais municipios,C,2626
2,1718865,Santa Fé do Araguaia (TO),TO,demais municipios,C,3689
2,1718881,Santa Maria do Tocantins (TO),TO,demais municipios,C,1955
2,1718899,Santa Rita do Tocantins (TO),TO,demais municipios,C,1805
2,1718907,Santa Rosa do Tocantins (TO),TO,demais municipios,C,3380
2,1719004,Santa Tereza do Tocantins (TO),TO,demais municipios,C,1801
2,1720002,Santa Terezinha do Tocantins (TO),TO,demais municipios,C,1375
2,1720655,Silvanópolis (TO),TO,demais municipios,C,3229
2,1720853,Sucupira (TO),TO,demais municipios,C,1130
2,1720150,São Félix do Tocantins (TO),TO,demais municipios,C,1060
2,1720259,São Salvador do Tocantins (TO),TO,demais municipios,C,2144
2,1720499,São Valério (TO),TO,demais municipios,C,2827
2,1708254,Tabocão (TO),TO,demais municipios,C,1840
2,1720903,Taguatinga (TO),TO,demais municipios,C,8703
2,1720937,Taipas do Tocantins (TO),TO,demais municipios,C,1157
2,1720978,Talismã (TO),TO,demais municipios,C,2151
2,1721109,Tocantínia (TO),TO,demais municipios,C,3491
2,1721257,Tupirama (TO),TO,demais municipios,C,1077
2,1721307,Tupiratins (TO),TO,demais municipios,C,1253
2,1722081,Wanderlândia (TO),TO,demais municipios,C,5935
2,1722107,Xambioá (TO),TO,demais municipios,C,6400
3,2700409,Atalaia (AL),AL,capital de imediata,B,17259
3,2706703,Penedo (AL),AL,capital de imediata,A,30169
3,2707305,Porto Calvo (AL),AL,capital de imediata,B,11813
3,2708600,São Miguel dos Campos (AL),AL,capital de imediata,A,23570
3,1600535,Porto Grande (AP),AP,capital de imediata,C,10141
3,2900702,Alagoinhas (BA),BA,capital de imediata,A,85685
3,2905602,Camacan (BA),BA,capital de imediata,B,15006
3,2909802,Cruz das Almas (BA),BA,capital de imediata,A,35771
3,2910727,Eunápolis (BA),BA,capital de imediata,A,64623
3,2922508,Nazaré (BA),BA,capital de imediata,B,16662
3,2931350,Teixeira de Freitas (BA),BA,capital de imediata,A,81927
3,2932903,Valença (BA),BA,capital de imediata,A,61394
3,2300200,Acaraú (CE),CE,capital de imediata,A,35188
3,2301109,Aracati (CE),CE,capital de imediata,A,41095
3,2302602,Camocim (CE),CE,capital de imediata,A,32511
3,2306405,Itapipoca (CE),CE,capital de imediata,A,68312
3,2311801,Russas (CE),CE,capital de imediata,A,43958
3,3203205,Linhares (ES),ES,capital de imediata,A,92414
3,2101707,Barreirinhas (MA),MA,capital de imediata,A,36132
3,2103703,Cururupu (MA),MA,capital de imediata,B,15650
3,2105401,Itapecuru Mirim (MA),MA,capital de imediata,A,30181
3,2108603,Pinheiro (MA),MA,capital de imediata,A,39190
3,2112506,Tutóia (MA),MA,capital de imediata,A,24228
3,2112803,Viana (MA),MA,capital de imediata,A,24397
3,1501709,Bragança (PA),PA,capital de imediata,A,55059
3,1502202,Capanema (PA),PA,capital de imediata,A,34865
3,1506302,Salvaterra (PA),PA,capital de imediata,B,12966
3,2508901,Mamanguape (PB),PB,capital de imediata,A,21457
3,2601409,Barreiros (PE),PE,capital de imediata,A,20063
3,2604007,Carpina (PE),PE,capital de imediata,A,40065
3,2605202,Escada (PE),PE,capital de imediata,A,30547
3,2606200,Goiana (PE),PE,capital de imediata,A,49736
3,2610004,Palmares (PE),PE,capital de imediata,A,28473
3,2616407,Vitória de Santo Antão (PE),PE,capital de imediata,A,74373
3,4118204,Paranaguá (PR),PR,capital de imediata,A,70312
3,3300100,Angra dos Reis (RJ),RJ,capital de imediata,A,110328
3,3300704,Cabo Frio (RJ),RJ,capital de imediata,A,185612
3,3303401,Nova Friburgo (RJ),RJ,capital de imediata,A,115377
3,3304201,Resende (RJ),RJ,capital de imediata,A,69890
3,3304300,Rio Bonito (RJ),RJ,capital de imediata,A,32239
3,2400208,Açu (RN),RN,capital de imediata,A,29656
3,2402204,Canguaretama (RN),RN,capital de imediata,B,15530
3,2405801,João Câmara (RN),RN,capital de imediata,B,18121
3,2411502,Santo Antônio (RN),RN,capital de imediata,B,12308
3,4303509,Camaquã (RS),RS,capital de imediata,A,34963
3,4305355,Charqueadas (RS),RS,capital de imediata,B,16425
3,4312401,Montenegro (RS),RS,capital de imediata,A,33921
3,4313409,Novo Hamburgo (RS),RS,capital de imediata,A,125611
3,4321204,Taquara (RS),RS,capital de imediata,A,32330
3,4321501,Torres (RS),RS,capital de imediata,A,37151
3,4321600,Tramandaí (RS),RS,capital de imediata,A,54857
3,4201406,Araranguá (SC),SC,capital de imediata,A,39805
3,4202909,Brusque (SC),SC,capital de imediata,A,65812
3,4218707,Tubarão (SC),SC,capital de imediata,A,58036
3,2802106,Estância (SE),SE,capital de imediata,A,40551
3,2803500,Lagarto (SE),SE,capital de imediata,A,61322
3,2805703,Propriá (SE),SE,capital de imediata,B,14820
3,3510500,Caraguatatuba (SP),SP,capital de imediata,A,95855
3,3518404,Guaratinguetá (SP),SP,capital de imediata,A,59847
3,3542602,Registro (SP),SP,capital de imediata,A,30896
3,3554102,Taubaté (SP),SP,capital de imediata,A,154952
3,1600501,Oiapoque (AP),AP,capital de intermediaria,B,12628
3,2910800,Feira de Santana (BA),BA,capital de intermediaria,A,359076
3,2913606,Ilhéus (BA),BA,capital de intermediaria,A,113594
3,2928703,Santo Antônio de Jesus (BA),BA,capital de intermediaria,A,61939
3,3201209,Cachoeiro de Itapemirim (ES),ES,capital de intermediaria,A,102689
3,3201506,Colatina (ES),ES,capital de intermediaria,A,67314
3,3204906,São Mateus (ES),ES,capital de intermediaria,A,77829
3,1502400,Castanhal (PA),PA,capital de intermediaria,A,98253
3,2207702,Parnaíba (PI),PI,capital de intermediaria,A,76656
3,3301009,Campos dos Goytacazes (RJ),RJ,capital de intermediaria,A,281500
3,3302403,Macaé (RJ),RJ,capital de intermediaria,A,149212
3,3303906,Petrópolis (RJ),RJ,capital de intermediaria,A,159371
3,3306305,Volta Redonda (RJ),RJ,capital de intermediaria,A,133905
3,2408003,Mossoró (RN),RN,capital de intermediaria,A,146770
3,4314407,Pelotas (RS),RS,capital de intermediaria,A,191829
3,4202404,Blumenau (SC),SC,capital de intermediaria,A,175212
3,4204608,Criciúma (SC),SC,capital de intermediaria,A,104585
3,4209102,Joinville (SC),SC,capital de intermediaria,A,280866
3,2802908,Itabaiana (SE),SE,capital de intermediaria,A,56226
3,2700201,Anadia (AL),AL,demais municipios,C,7646
3,2700508,Barra de Santo Antônio (AL),AL,demais municipios,C,9143
3,2700607,Barra de São Miguel (AL),AL,demais municipios,C,7104
3,2701001,Boca da Mata (AL),AL,demais municipios,C,10485
3,2701308,Cajueiro (AL),AL,demais municipios,C,7016
3,2701357,Campestre (AL),AL,demais municipios,C,3313
3,2701407,Campo Alegre (AL),AL,demais municipios,B,14966
3,2701704,Capela (AL),AL,demais municipios,C,6657
3,2702108,Colônia Leopoldina (AL),AL,demais municipios,C,7994
3,2702207,Coqueiro Seco (AL),AL,demais municipios,C,2688
